id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11176974,Foggy Bottom/Georgetown Apartment#3,58166745,Mark,,"West End, Foggy Bottom, GWU",38.90456,-77.05508,Entire home/apt,310,1,248,2019-06-30,6.10,5,311
11183754,Walk to the Capitol From a Modern Studio in a Historic Area,10532812,Manuel & John,,"Capitol Hill, Lincoln Park",38.89159,-76.98927,Entire home/apt,125,3,160,2019-07-07,3.92,1,76
11184153,Master Bedroom in the Heart of DC,6488932,Yill,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92074,-77.0425,Private room,83,16,16,2018-12-22,0.40,4,296
11191782,5 mins walk from Georgetown campus,58268925,Surabhi,,"Georgetown, Burleith/Hillandale",38.9165,-77.0754,Private room,45,21,0,,,1,0
11210507,Best location in DC!,58387219,Lance,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91519,-77.03348,Entire home/apt,140,5,5,2016-05-28,0.12,1,0
11226624,Private bdrm in Dupont/Adams Morgan,46502105,Christina,,"Dupont Circle, Connecticut Avenue/K Street",38.91597,-77.03953,Private room,99,1,24,2016-10-09,0.59,1,0
11241307,Hello Yellow!,44203219,Hayk,,"West End, Foggy Bottom, GWU",38.90149,-77.05368,Entire home/apt,50,1,317,2019-06-28,7.66,7,164
11244392,"Clean, Cozy Bedroom Near Metro",665843,Blue,,"North Michigan Park, Michigan Park, University Heights",38.95189,-76.9973,Private room,50,3,5,2018-12-14,0.13,2,144
11281257,"Bright, Vintage Studio in Admo",28839010,Scott,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92373,-77.0451,Entire home/apt,130,2,9,2016-07-19,0.23,1,0
11281779,"Master BDR with Kng Bd,TV,Mini Refridge,MW & Desk",54551407,Gary,,"Brightwood Park, Crestwood, Petworth",38.95407,-77.0261,Private room,33,3,22,2019-05-27,0.55,2,195
11282225,"Cozy DC condo, close to everything",58926789,Jennifer,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90485,-77.02685,Entire home/apt,62,2,9,2017-08-06,0.22,1,0
11284214,Artful Dupont Dwelling w/ Metro Access & WholeFood,21493494,RJ Management LLC,,"Dupont Circle, Connecticut Avenue/K Street",38.90781,-77.03966,Entire home/apt,129,2,89,2019-07-07,2.18,18,71
11291956,Charming Dupont Circle Apartment,27958007,Sally,,"Dupont Circle, Connecticut Avenue/K Street",38.91384,-77.04527,Entire home/apt,98,1,1,2016-03-22,0.02,1,0
11296046,"Happy, family-friendly home with great views!",59028429,Anja,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92944,-77.04081,Entire home/apt,230,3,5,2016-09-28,0.14,1,0
11296745,Nice room right next to the petworth metro,315148,John,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93654,-77.02322,Private room,39,28,5,2019-06-30,0.53,24,223
11299890,SPACIOUS AND RENOVATED HOME IN WOODLEY PARK DC!,3448315,Allen,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92576,-77.05214,Entire home/apt,425,4,29,2019-05-16,0.75,10,292
11300444,6BR BRIGHT CORNER BROWNSTONE w/Large Backyard-CoHi,23272153,HelloB&B,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9357,-77.02888,Entire home/apt,128,1,199,2019-06-30,4.87,1,309
11314089,"Comfy Studio Apt, PERFECT location",20189979,Cory,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90364,-77.028,Entire home/apt,150,1,5,2016-05-24,0.12,1,0
11317188,Pennsylvania Avenue Beauty,1864688,Blü Properties,,"West End, Foggy Bottom, GWU",38.90262,-77.0525,Entire home/apt,50,1,189,2019-06-29,4.72,13,228
11335847,Capitol Hill - Impeccable Apartment,8333500,Rebecca,,"Union Station, Stanton Park, Kingman Park",38.89625,-76.98692,Entire home/apt,120,1,229,2019-06-30,5.59,1,9
11338519,8  Bed Mixed,37920286,Dc International Hostel 1,,"Shaw, Logan Circle",38.91278,-77.02265,Shared room,28,1,65,2019-07-05,1.61,7,6
11342617,6 Bed Mix,37920286,Dc International Hostel 1,,"Shaw, Logan Circle",38.91136,-77.0227,Shared room,18,1,38,2019-04-02,0.94,7,6
11342736,8 Bed Mix,37920286,Dc International Hostel 1,,"Shaw, Logan Circle",38.91244,-77.02282,Shared room,28,1,62,2019-06-23,1.53,7,6
11342953,Plush DC Launchpad | Walk 2 Convention Center,2944360,Brynn,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90112,-77.02573,Entire home/apt,345,3,217,2019-06-28,5.31,9,338
11343020,DC High Life | Modern & Eclectic 2Bd,2944360,Brynn,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90099,-77.02516,Entire home/apt,345,3,204,2019-07-08,4.99,9,323
11349542,✶ SUNNY PRIVATE ROOM & BATHROOM IN LUXURIOUS APT✶,3991784,Arda,,"Brookland, Brentwood, Langdon",38.92338,-76.99364,Private room,55,2,7,2019-07-06,2.12,1,60
11352889,Capitol Hill style rowhouse,25908749,Scott,,"Union Station, Stanton Park, Kingman Park",38.90379,-76.99802,Entire home/apt,210,2,13,2018-06-07,0.32,2,0
11357292,Privet 1br BSMT Apt with Free Parking-NW DC,50071999,Mitu,,"Takoma, Brightwood, Manor Park",38.9658,-77.02481,Entire home/apt,85,2,34,2019-05-27,1.02,1,354
11362129,Spacious and bright one-bedroom,16832320,Snehee,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92993,-77.05836,Entire home/apt,100,1,0,,,1,0
11374008,Charming one bedroom- Dupont Circle,10981095,Ashley,,"Dupont Circle, Connecticut Avenue/K Street",38.91222,-77.04574,Entire home/apt,150,3,7,2016-11-27,0.18,1,0
11375514,AU & Wesley Heights beautiful house,17633,Charlotte,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93329,-77.08988,Entire home/apt,275,28,1,2017-05-24,0.04,41,149
11376382,Garden Apt in Heart of Capitol Hill,59638327,Susanna,,"Capitol Hill, Lincoln Park",38.8822,-77.00735,Entire home/apt,175,2,175,2019-06-28,4.52,1,267
11378398,"July 4 weekend in DC - Furnished Rental, 3BR 2.5BA",724619,Mark,,"Takoma, Brightwood, Manor Park",38.96764,-77.02164,Entire home/apt,149,2,0,,,1,0
11386137,"Cozy 1BR English Basement w parking, 5min to metro",2072106,Sarah,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93499,-77.02329,Entire home/apt,95,2,75,2018-09-02,1.84,1,0
11399974,Georgetown Gem: 1 BR + petite queen sleeper sofa,24381957,Caroline,,"Georgetown, Burleith/Hillandale",38.90831,-77.06771,Entire home/apt,225,2,64,2019-05-05,1.72,1,0
11408835,Atlas District Hideaway,11657856,Veronica,,"Union Station, Stanton Park, Kingman Park",38.90031,-77.00065,Private room,507,1,0,,,1,365
11412232,Room in Georgetown with balcony,59172524,Alec,,"Georgetown, Burleith/Hillandale",38.91659,-77.07025,Private room,38,1,0,,,1,0
11413391,Capitol Hill Studio 2 min H St 5 min to US Capitol,17051760,Alex,,"Union Station, Stanton Park, Kingman Park",38.8977,-76.99492,Entire home/apt,500,4,92,2018-11-19,2.68,1,0
11416030,Classic Washington Elegance,39715394,Kathryn,,"Cathedral Heights, McLean Gardens, Glover Park",38.92887,-77.07438,Entire home/apt,175,1,1,2016-08-09,0.03,1,0
11436980,Multicultural Studio,44203219,Hayk,,"West End, Foggy Bottom, GWU",38.90443,-77.05191,Entire home/apt,50,1,253,2019-06-02,6.18,7,157
11456374,Basement in Columbia Heights,41741007,Aaron,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92593,-77.02428,Private room,100,3,0,,,2,6
11462437,"Cozy Artist Studio, Heart of DC",7220554,Theodora,,"Dupont Circle, Connecticut Avenue/K Street",38.91493,-77.03894,Entire home/apt,125,1,21,2019-05-18,0.53,2,3
11473564,Sunny Adams Morgan 1BR with balcony,58466825,Sean,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92306,-77.04523,Entire home/apt,110,1,9,2017-01-21,0.23,1,0
11489559,Single room near AU/Tenley,49762729,Paul,,"Cathedral Heights, McLean Gardens, Glover Park",38.93681,-77.08303,Private room,49,4,0,,,1,0
11492897,Sun-Filled Brookland Apartment,4084740,Moira,,"North Michigan Park, Michigan Park, University Heights",38.9359,-76.98931,Entire home/apt,111,2,14,2018-11-23,0.35,1,0
11495434,Perfect Location on DuPont Circle,54846861,Taft,,"Dupont Circle, Connecticut Avenue/K Street",38.91097,-77.04646,Entire home/apt,99,1,190,2019-07-03,4.63,4,316
11506242,Cozy room in a Dupont rowhouse,60617458,Rhys,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91292,-77.04925,Private room,70,3,2,2017-07-05,0.05,1,0
11508891,Capital Hill basement apartment,60636764,Isabelle,,"Union Station, Stanton Park, Kingman Park",38.89263,-77.00227,Entire home/apt,129,1,1,2017-06-23,0.04,1,0
11513505,"Hip Luxury Apt, Close to it all!",29827252,Ryan And Stephanie,,"Union Station, Stanton Park, Kingman Park",38.9003,-76.98933,Entire home/apt,159,2,210,2019-07-08,5.21,1,348
11513680,Capitol Hill Rowhouse,2245877,Ace,,"Union Station, Stanton Park, Kingman Park",38.89533,-76.99899,Private room,50,1,9,2019-07-14,0.30,1,57
11514239,Gorgeous Spacious Washington Circle,1864688,Blü Properties,,"West End, Foggy Bottom, GWU",38.90495,-77.05058,Entire home/apt,50,1,152,2019-06-25,3.97,13,224
11520561,Capitol Hill Federal on Artsy H St,5992301,Colin,,"Union Station, Stanton Park, Kingman Park",38.89926,-76.9929,Entire home/apt,134,2,189,2019-06-30,4.73,2,146
11528631,Private Basement in H St/Free Parking,20527599,Gary,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9038,-76.98106,Entire home/apt,98,1,239,2019-07-01,5.84,3,171
11529762,Comfy Room in H St/Easy to Downtown/Free parking,20527599,Gary,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90304,-76.98376,Private room,59,1,300,2019-06-30,7.36,3,169
11530845,Cozy Room in H St/ Easy to Downtown/Free Parking,20527599,Gary,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9022,-76.98387,Private room,45,1,312,2019-06-28,7.65,3,148
11530884,Bright Studio in Columbia Heights,60814011,April,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93219,-77.03494,Entire home/apt,99,2,0,,,1,0
11543343,"Charming, Walkable Private Capitol Hill Apt",60902756,Katie,,"Capitol Hill, Lincoln Park",38.8834,-77.00108,Entire home/apt,159,2,130,2019-07-12,3.22,1,51
11544564,Charming Victorian/Columbia Heights,32927652,Jousett,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92247,-77.0282,Private room,85,25,7,2019-01-22,0.20,4,203
11551218,Luxury Rental in Northwest- Ideal Professional Pad,59653499,Stephanie,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91893,-77.03274,Entire home/apt,160,30,17,2017-10-30,0.49,1,332
11552863,Apartment near Nats Stadium,60993003,Keyara,,"Near Southeast, Navy Yard",38.88042,-77.00699,Entire home/apt,100,2,2,2016-04-05,0.05,1,0
11553508,Stunning new 1BR in Capitol Hill,53580080,Dunnzy,,"Capitol Hill, Lincoln Park",38.8887,-76.99896,Entire home/apt,265,1,17,2019-05-10,0.44,6,280
11553692,Modern one bedroom apartment,30602831,Kelly,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91927,-77.01128,Entire home/apt,98,5,72,2019-07-12,1.82,1,70
11555687,Beautiful Apt in NW D.C. Near 2 Metro's,60195881,James,,"North Cleveland Park, Forest Hills, Van Ness",38.95166,-77.07105,Entire home/apt,1450,2,59,2019-07-05,2.42,1,311
11566779,Charming Studio in Foggy Bottom,1864688,Blü Properties,,"West End, Foggy Bottom, GWU",38.90452,-77.05216,Entire home/apt,50,1,182,2019-06-28,4.51,13,232
11573475,Spacious Apt with Private Roofdeck,11438316,Carter,,"Shaw, Logan Circle",38.90745,-77.02373,Entire home/apt,200,2,3,2016-06-13,0.07,2,0
11593024,Enjoy a real DC experience!,7421258,Darinka,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89733,-77.01778,Entire home/apt,150,2,5,2017-01-11,0.12,1,0
11599968,Gorgeous Apartment with Parking near the 9:30 Club,34195632,Gordon,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92506,-77.02521,Entire home/apt,105,6,257,2019-06-29,7.91,1,46
11601535,Downtown DC - Private Bed and Bath,60975223,Matt,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90448,-77.02607,Private room,70,2,0,,,1,0
11603441,Cozy Basement Apt w/ Private Entry,61401979,Don & Jim,,"Brightwood Park, Crestwood, Petworth",38.94141,-77.01802,Entire home/apt,99,3,53,2019-07-07,1.31,1,140
11604073,Private Luxury Apt in Capitol Hill,53580080,Dunnzy,,"Capitol Hill, Lincoln Park",38.88696,-76.99812,Entire home/apt,250,1,24,2019-05-12,0.63,6,298
11605621,Capitol Hill home,61419421,Margaret,,"Capitol Hill, Lincoln Park",38.88478,-76.99832,Entire home/apt,250,3,2,2016-04-05,0.05,1,0
11607812,Stunning DC Flat-walk to shops,15830506,Lize & Greg,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9162,-77.00188,Entire home/apt,130,2,101,2019-01-02,2.47,6,0
11610161,Brand New DC Flat+parking,15830506,Lize & Greg,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9175,-77.00214,Entire home/apt,120,2,99,2019-03-22,2.43,6,6
11627248,Private Bed and Bath in Navy Yard!,61599630,Jennifer,,"Near Southeast, Navy Yard",38.87751,-77.00481,Private room,34,1,0,,,1,0
11633340,"Comfortable, private space w/ bath & fridge",20319192,Brett,,"Brightwood Park, Crestwood, Petworth",38.94534,-77.03247,Private room,40,1,4,2016-08-25,0.11,1,0
11637325,Classic Colonial 3BR Home in the Heart of Petworth,61680461,Diane,,"Brightwood Park, Crestwood, Petworth",38.94327,-77.02516,Entire home/apt,190,3,79,2019-07-02,2.56,1,293
11639110,"Private apt in home, walk to metro!",21558824,Allison And Kevin,,"Takoma, Brightwood, Manor Park",38.96469,-77.02046,Entire home/apt,70,2,42,2018-06-06,1.04,1,0
11639515,Garden Underground - near metro,1998736,Hillary,,"Capitol View, Marshall Heights, Benning Heights",38.88237,-76.94299,Entire home/apt,55,1,252,2019-07-02,6.46,4,292
11640278,Beautiful DC Single Family Home,61707730,Yvette,,"Congress Heights, Bellevue, Washington Highlands",38.8443,-76.99594,Entire home/apt,149,2,2,2016-06-29,0.05,1,0
11640293,"Spacious, Sunny and Family Friendly 4BR/3.5 BATH",41505445,Kokeb,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90894,-76.98641,Entire home/apt,269,2,52,2019-07-13,1.28,2,146
11640393,Brand new english basement in D.C.,61708172,Kevin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91936,-77.01048,Entire home/apt,90,1,424,2019-07-04,10.73,2,21
11652494,Luxurious 1BR/1BA Logan Circle Apt,59635837,Craig,,"Shaw, Logan Circle",38.90685,-77.02965,Entire home/apt,110,1,4,2016-03-30,0.10,1,0
11659554,PERFECT APT IN THE HEART OF DC!,1533313,Owen,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90435,-77.0175,Entire home/apt,220,3,0,,,1,0
11659619,Incredible Location in Dupont Circle- Center of DC,54846861,Taft,,"Dupont Circle, Connecticut Avenue/K Street",38.91068,-77.0463,Entire home/apt,99,1,219,2019-06-27,5.37,4,265
11664002,1 BR in DC's best neighborhood!,39978736,Christopher,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9193,-77.03588,Entire home/apt,100,2,60,2019-07-05,1.57,1,6
11669574,3-BR Kid-Friendly Row House Near H Street NE,61953100,Katie And Matthias,,"Union Station, Stanton Park, Kingman Park",38.90226,-76.99408,Entire home/apt,160,4,2,2019-04-18,0.11,2,8
11672444,NEW 2bd 2bth w/ PARKING near METRO,18900641,David,,"North Michigan Park, Michigan Park, University Heights",38.93716,-76.99445,Entire home/apt,197,1,28,2019-05-19,0.70,2,316
11673335,Master Suite in Kingman Park,21525880,Anya,,"Union Station, Stanton Park, Kingman Park",38.89604,-76.97653,Private room,45,3,22,2019-01-01,0.55,1,0
11692311,Centrally located\comfy\cozy\private\convenient,60639375,Mattie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91565,-77.00917,Entire home/apt,170,3,17,2019-05-27,0.44,1,340
11699507,Spacious Apartment by National Cathedral,62178962,Sam,,"Cathedral Heights, McLean Gardens, Glover Park",38.93281,-77.07354,Entire home/apt,145,1,13,2017-01-22,0.34,1,0
11712092,Perfect location family-friendly Capitol Hill Home,4397261,Casey And Joel,,"Capitol Hill, Lincoln Park",38.88242,-76.99767,Entire home/apt,214,1,181,2019-06-21,4.63,4,261
11714338,Prime Loc. Quiet 1 bdrm ensuite.,5356790,Kathleen,,"Capitol Hill, Lincoln Park",38.88981,-76.99918,Private room,95,2,28,2019-06-07,0.73,4,315
11715358,Cap Hill/H st house perfect for your DC visit.,62286573,Ted,,"Union Station, Stanton Park, Kingman Park",38.89717,-76.98144,Private room,80,1,20,2019-04-16,0.52,1,365
11718932,"Great location, free parking, Metro",5852532,R,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.85495,-76.95955,Private room,44,1,0,,,2,0
11720071,Townhouse near the Potomac River,37983475,Guru,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92759,-77.10595,Entire home/apt,195,3,1,2016-05-08,0.03,1,0
11720627,Charming  Single Family House,61861443,Sam,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86967,-76.97622,Entire home/apt,87,2,270,2019-07-08,6.70,1,291
11721669,"Simple, Clean & Quiet Semi1BR Apt",62335056,An,,"Shaw, Logan Circle",38.90675,-77.03378,Shared room,100,1,0,,,1,0
11721962,Two Story Carriage House & balcony!,15365907,Elmar And Michelle,,"Shaw, Logan Circle",38.91142,-77.01985,Entire home/apt,110,3,183,2019-07-06,4.50,4,138
11727571,Spacious 3BR Mt Pleasant house - walk to Zoo/Metro,29600611,Leann,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93007,-77.04281,Entire home/apt,249,5,10,2019-04-18,0.25,1,0
11738047,Light Filled Georgetown Condo,51347512,Stefan,,"Georgetown, Burleith/Hillandale",38.91352,-77.06805,Entire home/apt,129,91,27,2018-05-02,0.68,1,317
11742257,Gracious Dupont Mini-Mansion 3 min to metro,767543,Dana,,"Dupont Circle, Connecticut Avenue/K Street",38.91199,-77.04607,Entire home/apt,292,60,1,2016-03-13,0.02,7,330
11752116,Washington 3 Bedroom Best City View Apartment,16644446,Corporate,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89984,-77.02617,Entire home/apt,399,3,29,2019-05-20,0.74,27,134
11756246,Quaint DuPont 1 Bedroom,62558450,Scott,,"West End, Foggy Bottom, GWU",38.9072,-77.04722,Entire home/apt,125,1,33,2017-06-03,0.82,1,0
11758140,Washington 3BR Apt in downtown,16644446,Corporate,,"Shaw, Logan Circle",38.90996,-77.0268,Entire home/apt,399,3,9,2019-04-24,0.23,27,153
11758885,Washington 2BR Apt close to all attractions,16644446,Corporate,,"Shaw, Logan Circle",38.90831,-77.02519,Entire home/apt,369,3,4,2019-03-08,0.10,27,148
11759543,Sunny 2 Fl Capitol Hill Townhouse,2920351,Julia,,"Union Station, Stanton Park, Kingman Park",38.89309,-76.99893,Entire home/apt,120,2,4,2017-05-21,0.11,1,0
11759609,Hill Home 1.5 Blocks from Metro,52087226,Jacqueline,,"Capitol Hill, Lincoln Park",38.88788,-76.9801,Entire home/apt,196,2,28,2018-12-28,0.73,1,0
11767916,Cosy Georgetown rowhouse w/ parking,62638082,Jim,,"Georgetown, Burleith/Hillandale",38.90331,-77.06272,Entire home/apt,200,2,38,2019-07-01,0.95,1,55
11770336,Lennon House (Unit B). Private City Suite.,46538062,Colin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93001,-77.02564,Entire home/apt,120,1,131,2019-07-10,3.76,3,343
11771646,Quiet apartment 5 blocks from metro,7194949,Hannah,,"Brightwood Park, Crestwood, Petworth",38.93944,-77.0192,Entire home/apt,80,2,3,2016-04-18,0.08,1,0
11773900,Private City Home on Beautiful Park,23122886,Eliza,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91745,-77.01195,Entire home/apt,100,2,89,2019-06-30,2.21,1,68
11775379,Capitol Hill Studio,4840610,Robert,,"Capitol Hill, Lincoln Park",38.88599,-76.99785,Entire home/apt,199,2,56,2019-06-27,1.40,1,360
11791996,Spacious Studio in Downtown DC,62803820,Zandy,,"Dupont Circle, Connecticut Avenue/K Street",38.91181,-77.04235,Entire home/apt,85,2,10,2017-01-29,0.25,1,0
11792950,Clean. Comfortable. Quiet. Colorful,16831081,M. Lucero,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9168,-77.00783,Private room,68,3,44,2019-07-05,1.24,2,56
11797378,Palisades with Georgetown zip code,62820667,Dawn,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90741,-77.0832,Entire home/apt,85,3,19,2019-07-03,0.51,1,65
11798245,Historic | Capitol Hill | Row Home,62824415,Kendall & Brandon,,"Union Station, Stanton Park, Kingman Park",38.89593,-76.98882,Entire home/apt,249,2,67,2019-07-13,1.73,3,100
